word,label,polarity,count,pos_score,neg_score
인플레이션기대심리/NNG;안정시/VVX,1,0.5195875196692938,1,0.29113423027880597,0.11293763863517252
경기회복/NNG;뒷받침하/VVX,1,0.5191940303106211,2,0.29569383346711486,0.11579633402751613
경기회복/NNG;무게/NNG;두/VV,1,0.5181074655955467,1,0.2940182043879331,0.1151567539751077
금융안정/NNG;유의할/VVX,1,0.5169107898045995,1,0.32028903407541326,0.13133252169210152
성장잠재력/NNG;확충/NNG;위해/VV,1,0.5160521590316538,1,0.303996658862186,0.12184445500288871
금융완화/NNG;유지한/VVX,1,0.5134862498240065,1,0.3098139518986125,0.12624041805496017
인플레이션압력/NNG;선제적/VAX;대응하/VVX,1,0.5043617606350737,1,0.292690062825695,0.11896668442528421
성장/NNG;위해/VV,1,0.5029985658544041,1,0.28643063260044926,0.11558629380880608
통화정책완화/NNG;조정/NNG;필요할/VVX,1,0.5011223031654675,1,0.29882796726139604,0.12383680532932057
콜금리/NNG;경기회복/NNG;뒷받침하/VVX,1,0.494727816136562,1,0.30379547786054756,0.1291282409789268
물가안정/NNG;책임지/VV,1,0.4917000975307737,1,0.26820548703235747,0.10797581662591461
경기회복/NNG;되/VV,1,0.48306410024518875,1,0.27617013467933277,0.1157664450106914
기준금리/NNG;통화정책방향/NNG;유지하/VVX,1,0.4812239558165381,1,0.30538101391316574,0.13489547170812552
통화정책완화/NNG;유지하/VVX,1,0.47599796673637984,1,0.2789729101578049,0.11988084453513582
인플레이션기대심리/NNG;확산되/VVX,1,0.47458076479074496,1,0.2652548032638041,0.11156458692248751
성장/NNG;이룰/VV;있/VV,1,0.47344388608953936,1,0.2997767021275422,0.13408052465829529
안정적/VAX;성장/NNG;지속하/VVX,1,0.4722123617367917,1,0.3011989073762145,0.13543018646377514
금융완화/NNG;유지될/VVX,1,0.47206387266335526,1,0.25279240889212845,0.10435636331654789
물가안정/NNG;삼/VV,1,0.47001330290757903,1,0.2540742110258363,0.1058159104628346
물가안정/NNG;하/VV,1,0.4658409352660058,1,0.24564210320192775,0.10163926428440377
물가/NNG;고려하/VVX,1,0.46280448254494155,1,0.24781129391330195,0.1039751099690757
성장/NNG;추구하/VVX,1,0.4623547937668453,1,0.262683223972317,0.11381603359000106
성장/NNG;지속할/VVX,1,0.46061461376694424,2,0.2885681347684007,0.13130720538630725
물가안정/NNG;완전고용이/VVX,1,0.45851695098907963,1,0.24452518931684203,0.10313327628793757
경제성장/NNG;뒷받침하/VVX,1,0.4579106160642652,1,0.24948224472887498,0.10657343371254815
물가/NNG;중요하/VVX,1,0.4577458429874586,1,0.24965638556702463,0.1067387545360635
금융완화/NNG;유지되/VVX,1,0.4571692098574658,1,0.2554280059099464,0.11071210067910676
물가/NNG;강조하/VVX,1,0.45689457518580867,1,0.24032167201739152,0.10086172191984313
물가/NNG;감안해/VVX,1,0.45662274834954175,1,0.255449912946096,0.11089870693239427
초점/NNG;맞추/VV,1,0.45327307254248295,3,0.23881897756538328,0.10095717578185286
방향/NNG;조정/NNG;검토해/VVX,1,0.45166835050135434,2,0.2750227425770339,0.12543929886566313
성장/NNG;도모하/VVX,1,0.4488001362632976,1,0.26402284298471995,0.11908061753710139
