word,label,polarity,ratio,count,intensity,pos_score,neg_score
경기/NNG;둔화/NNG;침체/NNG,1,0.79591079146605,8.437708476319996,51,8.437708476319996,82.29414734262024,9.75313944225196
경제/NNG;위기/NNG;빠지/VV,1,0.7957912908960039,8.432759881745843,55,8.432759881745843,84.77701677699,10.053294291054629
침체/NNG;악화/NNG,1,0.7955294025700071,8.421932978071,83,8.421932978071,82.48106160613432,9.793602231328393
많/VA;경기/NNG;침체/NNG,1,0.795405670384851,8.416826302127374,31,8.416826302127374,79.3661944238796,9.42946801739506
불안/NNG;급락/NNG,1,0.7947015809109748,8.38787233373089,79,8.38787233373089,79.42481674667071,9.469006392392586
침체/NNG;가능성/NNG;크/VV,1,0.7941390006277024,8.364865273365703,40,8.364865273365703,82.8250341245768,9.901538329409478
불확실성/NNG;변동성/NNG;확대/NNG,1,0.7940930902098028,8.362992697879905,89,8.362992697879905,81.2467024681487,9.715027311783434
심각/NNG;빠지/VV,1,0.7940507996810248,8.361268450051568,52,8.361268450051568,81.81713480058171,9.785253910855728
침체/NNG;가속/NNG,1,0.7938325776755936,8.35238126138573,309,8.35238126138573,80.85701449044375,9.680714033524481
신용경색/NNG;경기/NNG;침체/NNG,1,0.7932597730991436,8.329133654842861,111,8.329133654842861,82.4260645906349,9.896115011038319
경기/NNG;침체/NNG;바닥/NNG,1,0.7928809788139123,8.313823436226638,28,8.313823436226638,81.88249962285394,9.848958214106316
신용위기/NNG;최악/NNG,1,0.7921049251144292,8.282613191320726,85,8.282613191320726,94.46691316033711,11.405447891654305
아직/MAG;경기/NNG;침체/NNG,1,0.7920599414138362,8.280810419638298,37,8.280810419638298,83.17774428067386,10.04463815321919
침체/NNG;확산/NNG,1,0.7920317971289521,8.279682892774288,88,8.279682892774288,80.54517520588495,9.728050729597028
경기/NNG;침체/NNG;불안/NNG,1,0.791949986674684,8.276407012317092,78,8.276407012317092,82.38019660828982,9.953618337726768
불안/NNG;증대/NNG,1,0.7918477030534272,8.272314583174431,120,8.272314583174431,83.89373393810102,10.141506720348577
변동성/NNG;심하/VA,1,0.7918358802790298,8.271841716631863,671,8.271841716631863,77.2653211410438,9.340763978315675
최악/NNG;빠지/VV,1,0.791056857949673,8.240793805819095,27,8.240793805819095,88.07900762761484,10.688170302892345
불안/NNG;불확실성/NNG,1,0.7908543507698141,8.232756833668239,115,8.232756833668239,81.72920820071022,9.927319590744482
예상/NNG;침체/NNG,1,0.7907016272397864,8.226704899953745,37,8.226704899953745,79.20909901239823,9.628289816600033
재정위기/NNG;불안/NNG,1,0.7905521231272061,8.22078832340703,373,8.22078832340703,88.63396670923474,10.781687013746293
경기/NNG;침체/NNG;없/VA,1,0.7903882258915346,8.214310719968292,57,8.214310719968292,82.55566218466863,10.050223932238504
불황/NNG;우려/NNG,1,0.7903446221161432,8.212588915069237,104,8.212588915069237,79.57480286035117,9.689368807239308
위축/NNG;불안/NNG,1,0.7898565768905658,8.193361321023552,63,8.193361321023552,78.01327319005944,9.521522380550119
침체/NNG;높/VA,1,0.7897277082523726,8.188297669461436,65,8.188297669461436,79.64872965369274,9.727141448551103
금융위기/NNG;최악/NNG,1,0.789197592698849,8.167526242943966,122,8.167526242943966,79.44081539686536,9.726423036044155
경제/NNG;지표/NNG;침체/NNG,1,0.7889017229236963,8.155974047891787,26,8.155974047891787,83.42857761551853,10.229137209808036
변동성/NNG;강하/VA,1,0.7888299245887732,8.153174995890101,39,8.153174995890101,75.27218091573496,9.232253809550095
경기/NNG;침체/NNG;확산/NNG,1,0.7884314120250753,8.137670548303998,63,8.137670548303998,80.87336815454448,9.938147246744904
성장/NNG;침체/NNG,1,0.7883656280618866,8.135116214368855,83,8.135116214368855,81.17413810899646,9.978239519875645
실물/NNG;경제/NNG;침체/NNG,1,0.7882725034684546,8.131502709824423,311,8.131502709824423,81.77603281457255,10.056693791145312
최악/NNG;우려/NNG,1,0.7876477354532379,8.107333576591111,36,8.107333576591111,80.05530739204957,9.874431172191931
경기/NNG;침체/NNG;완화/NNG,1,0.7874863712008154,8.101111978616975,66,8.101111978616975,79.43190846395703,9.805062400522166
경기/NNG;침체/NNG;악화/NNG,1,0.7873951731702492,8.097599487935355,52,8.097599487935355,79.49310417313298,9.81687280181862
급속/NNG;침체/NNG,1,0.7872867384259769,8.093426646484513,35,8.093426646484513,78.94263485576121,9.753919854212924
침체/NNG;불안/NNG,1,0.7870604228939315,8.084729792659727,91,8.084729792659727,79.58079496811368,9.843346284790684
변동성/NNG;제한적/VAX,1,0.7869838682947008,8.081791660662208,261,8.081791660662208,74.04668538225644,9.162162115942145
전망/NNG;불확실/NNG,1,0.7869675245002262,8.081164855166886,413,8.081164855166886,100.69931581650575,12.460990169272593
회복/NNG;경기/NNG;침체/NNG,1,0.7868695304739314,8.077407098681109,42,8.077407098681109,79.85164195306596,9.885801344110074
