word,label,polarity,ratio,count,intensity,pos_score,neg_score
경기/NNG;과열/NNG;막/VV,1,0.7656245243975762,7.393344096655692,154,7.393344096655692,71.94448786594069,9.730980585427382
과열/NNG;방지/NNG,1,0.7654050172349729,7.386138707246974,114,7.386138707246974,68.29093565936066,9.245823611781947
성장/NNG;물가/NNG;상승/NNG,1,0.7614585903609369,7.258675206942432,266,7.258675206942432,75.58593659188847,10.413186213318324
과열/NNG;경고/NNG,1,0.7614186930673199,7.257406314612778,92,7.257406314612778,69.59107922531655,9.588973830112694
높/VA;경제/NNG;성장/NNG,1,0.761199777745091,7.250451231033516,261,7.250451231033516,78.76007397398836,10.862782393029281
상회/NNG;성장/NNG,1,0.7603999463243201,7.225139013656311,145,7.225139013656311,70.1561007321949,9.71000012589268
부동산/NNG;과열/NNG,1,0.759164694671071,7.186350881043943,328,7.186350881043943,67.77252940457174,9.43072924303504
경기/NNG;과열/NNG;억제/NNG,1,0.7585398870768816,7.166870316964921,162,7.166870316964921,69.49259991883395,9.696366314084944
인플레이션/NNG;압력/NNG;확대/NNG,1,0.7565986121194109,7.106931349834337,186,7.106931349834337,62.9613287077293,8.859144067741267
수요/NNG;인플레이션/NNG;압력/NNG,1,0.7565243428301709,7.104655668338736,333,7.104655668338736,62.21695572682127,8.757209164138043
과열/NNG;위험/NNG,1,0.7560037060548991,7.0887387861269815,103,7.0887387861269815,68.70571757458085,9.692234351904938
물가/NNG;압력/NNG;높/VA,1,0.7559560185572103,7.087283947584446,156,7.087283947584446,62.93637707124557,8.880182808633784
과열/NNG;우려/NNG;크/VV,1,0.7522172168888503,6.974832225877942,30,6.974832225877942,66.49819296385625,9.534020433801322
예상/NNG;긴축/NNG,1,0.7521801789923293,6.973733903108639,181,6.973733903108639,69.06133736640304,9.903064602969435
정책/NNG;긴축/NNG,1,0.7511692101473159,6.9438703894199865,206,6.9438703894199865,71.78132740599129,10.337365673668213
인플레이션/NNG;압력/NNG;높/VA;않/VX,1,0.7507530757704515,6.931642769213783,162,6.931642769213783,61.3219853062124,8.84667420810663
아직/MAG;인플레이션/NNG;압력/NNG,1,0.74988874258042,6.906365457992377,54,6.906365457992377,60.88845429593064,8.816280381668422
회복/NNG;인플레이션/NNG;압력/NNG,1,0.7494658372547035,6.894056266083808,136,6.894056266083808,61.63893341087421,8.940880525462902
높/VA;견조/NNG,1,0.7476580293820569,6.841866994106742,30,6.841866994106742,65.20899353578072,9.530877111751607
전망/NNG;경기/NNG;과열/NNG,1,0.7472491913820556,6.830159857664138,19,6.830159857664138,65.93496954005462,9.6535031264413
선진국/NNG;인플레이션/NNG;압력/NNG,1,0.7456929720711135,6.785915172730088,31,6.785915172730088,61.381610772540725,9.045443276274534
전망/NNG;인플레이션/NNG;압력/NNG,1,0.7455605669974547,6.782173851719223,94,6.782173851719223,61.236238424862385,9.028998631366479
인플레이션/NNG;압력/NNG;않/VX,1,0.7451129051196469,6.76955100450057,176,6.76955100450057,59.11190675196323,8.732027679925025
인플레이션/NNG;압력/NNG;크/VV,1,0.7444953640579183,6.752205127421428,420,6.752205127421428,60.30436508526479,8.931062363665806
