word,label,polarity,count,pos_count,neg_count,neu_count,pos_score,neg_score
기준금리/NNG;올린/VV,1,0.3308101260937599,119,66,53,94,0.8095327634898538,0.4070151766382233
수입/NNG;늘/VV,1,0.32867611823156784,37,21,16,37,0.6075156692440333,0.3069113705505388
금리/NNG;올라도/VV,1,0.32867611823156784,37,21,16,34,0.6075156692440333,0.3069113705505388
국채가격/NNG;하락압력/NNG;받/VV,1,0.32867611823156784,37,21,16,24,0.6075156692440333,0.3069113705505388
투자/NNG;확대/NNG;할/XSV,1,0.32867611823156784,37,21,16,24,0.6075156692440333,0.3069113705505388
대출심사/NNG;강화/NNG;하/XSV,1,0.3257510990252386,28,16,12,30,0.5653729553466402,0.2874983025360065
gdp/NNG;증가/NNG;할/XSV,1,0.3257510990252386,28,16,12,18,0.5653729553466402,0.2874983025360065
기준금리인상/NNG;될/XSV,1,0.3257510990252386,28,16,12,25,0.5653729553466402,0.2874983025360065
금융시장/NNG;변동성/NNG;확대/NNG;되/XSV,1,0.3257510990252386,28,16,12,25,0.5653729553466402,0.2874983025360065
일자리/NNG;늘리/VV,1,0.3257510990252386,28,16,12,13,0.5653729553466402,0.2874983025360065
달러화/NNG;하락/NNG;하/XSV,1,0.32532084305653375,112,62,50,106,0.7995905593749433,0.40699197853430163
기준금리인하/NNG;하/XSV,1,0.32520845466515924,48,27,21,26,0.6510229274434826,0.33145427480603723
기대심리/NNG;높/VA;졌/VX,1,0.32520845466515924,48,27,21,70,0.6510229274434826,0.33145427480603723
매출/NNG;증가/NNG;한/XSA,1,0.32459782630315837,70,39,31,38,0.7211435626447291,0.36765624251604545
경기/NNG;회복/NNG;되/XSV,1,0.31871806841027417,266,147,119,182,0.8392329680453279,0.4335090816012187
기준금리인상/NNG;가능성/NNG;높/VA,1,0.31772993623066736,116,64,52,77,0.800842738594333,0.4145889469308344
경제/NNG;회복/NNG;되/XSV,1,0.31772993623066736,116,64,52,112,0.800842738594333,0.4145889469308344
콜금리/NNG;목표/NNG;수준/NNG;유지/NNG;하/XSV,1,0.31756353938880855,50,28,22,35,0.6558733781961874,0.33966531510171094
국채금리/NNG;하락/NNG;한/XSA,1,0.31660158711560027,297,164,133,335,0.8384615004325503,0.43515411106942387
금리/NNG;올려야/VV,1,0.315108775092922,176,97,79,149,0.8324325975203403,0.4334600863484743
저금리/NNG;유지/NNG;할/XSV,1,0.31408707150521353,74,41,33,75,0.7273447720700453,0.3795990308292207
채권/NNG;시장/NNG;국고채/NNG;금리/NNG;하락/NNG;한/XSA,1,0.3124682999950097,63,35,28,59,0.6968107151131696,0.364971006200978
기준금리/NNG;올리/VV;않/VX,1,0.3124682999950097,63,35,28,49,0.6968107151131696,0.364971006200978
비용/NNG;줄일/VV,1,0.3118511010025713,30,17,13,24,0.5714276394548106,0.2997082164366586
경기/NNG;침체/NNG;되/XSV,1,0.3118511010025713,30,17,13,24,0.5714276394548106,0.2997082164366586
기준금리인상/NNG;가능성/NNG;열/VV,1,0.3118511010025713,30,17,13,20,0.5714276394548106,0.2997082164366586
채권/NNG;시장/NNG;영향/NNG;줄/VV,1,0.3118511010025713,30,17,13,15,0.5714276394548106,0.2997082164366586
성장세/NNG;나타낼/VV,1,0.3118511010025713,30,17,13,29,0.5714276394548106,0.2997082164366586
금리/NNG;올린다면/VV,1,0.30919749751164605,41,23,18,41,0.6186282402096929,0.32637549141405214
인플레이션/NNG;높/VA;질/VX,1,0.30919749751164605,41,23,18,27,0.6186282402096929,0.32637549141405214
대출/NNG;늘어난/VV,1,0.30919749751164605,41,23,18,38,0.6186282402096929,0.32637549141405214
